ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z…);Cena zawiera podatek. (brutto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy #;Dostawca;Marka;EAN13;UPC;Ecotax;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z…);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z…);Tekst alternatywny dla zdjęć (x,y,z…);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z…)
391;1;STAR MLP1129 Milagro;DZIECIĘCE;323.00;1;;0;;;;;;;;Milagro;;;;;;;;;;4-8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Milagro</dd><dt>Nr katalogowy:</dt><dd>MLP1129</dd><dt>EAN:</dt><dd>5902693746201</dd><dt>Wysyłka:</dt><dd>4-8 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, kryształ</dd><dt>Wysokość</dt><dd>33 cm</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>3 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Milagro;Meta title-391;Meta keywords-391;Meta description-391;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2520_12425_0.jpg, https://www.imperiumlamp.pl/files/100/2520_12421_1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
392;1;STAR MLP1128 Milagro;DZIECIĘCE;323.00;1;;0;;;;;;;;Milagro;;;;;;;;;;4-8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Milagro</dd><dt>Nr katalogowy:</dt><dd>MLP1128</dd><dt>EAN:</dt><dd>5902693746195</dd><dt>Wysyłka:</dt><dd>4-8 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, kryształ</dd><dt>Wysokość</dt><dd>33 cm</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>3 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Milagro;Meta title-392;Meta keywords-392;Meta description-392;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3778_12966_1.jpg, https://www.imperiumlamp.pl/files/100/3778_12969_0.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
393;1;STAR MLP1130 Milagro;DZIECIĘCE;323.00;1;;0;;;;;;;;Milagro;;;;;;;;;;4-8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Milagro</dd><dt>Nr katalogowy:</dt><dd>MLP1130</dd><dt>EAN:</dt><dd>5902693746218</dd><dt>Wysyłka:</dt><dd>4-8 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, kryształ</dd><dt>Wysokość</dt><dd>33 cm</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>3 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Milagro;Meta title-393;Meta keywords-393;Meta description-393;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2560_13059_1.jpg, https://www.imperiumlamp.pl/files/100/2560_13063_0.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
394;1;STAR MLP1127 Milagro;DZIECIĘCE;323.00;1;;0;;;;;;;;Milagro;;;;;;;;;;4-8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Milagro</dd><dt>Nr katalogowy:</dt><dd>MLP1127</dd><dt>EAN:</dt><dd>5902693746188</dd><dt>Wysyłka:</dt><dd>4-8 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, kryształ</dd><dt>Wysokość</dt><dd>33 cm</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>3 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Milagro;Meta title-394;Meta keywords-394;Meta description-394;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3795_600_1.jpg, https://www.imperiumlamp.pl/files/producers/milagro_logo.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
395;1;ANGELICA MLP1167 Milagro;DZIECIĘCE;323.00;1;;0;;;;;;;;Milagro;;;;;;;;;;4-8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Milagro</dd><dt>Nr katalogowy:</dt><dd>MLP1167</dd><dt>EAN:</dt><dd>5902693771838</dd><dt>Wysyłka:</dt><dd>4-8 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, kryształ</dd><dt>Wysokość</dt><dd>28 cm</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>3 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Milagro;Meta title-395;Meta keywords-395;Meta description-395;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3095_10958_1.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
396;1;ANGELICA MLP1166 Milagro;DZIECIĘCE;323.00;1;;0;;;;;;;;Milagro;;;;;;;;;;4-8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Milagro</dd><dt>Nr katalogowy:</dt><dd>MLP1166</dd><dt>EAN:</dt><dd>5902693771821</dd><dt>Wysyłka:</dt><dd>4-8 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, kryształ</dd><dt>Wysokość</dt><dd>28 cm</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>3 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Milagro;Meta title-396;Meta keywords-396;Meta description-396;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3078_595_1.jpg, https://www.imperiumlamp.pl/files/producers/milagro_logo.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
397;1;ARENA white 6724 Nowodvorski;ŁAZIENKOWE;299.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;705;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6724</dd><dt>EAN:</dt><dd>5903139672498</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, PMMA</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>3 x E14 max 20W, IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-397;Meta keywords-397;Meta description-397;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6724_ARENA_WHITE.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
398;1;VAN GOGH LED black S 9351 Nowodvorski;ŁAZIENKOWE;299.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;430;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9351</dd><dt>EAN:</dt><dd>5903139935197</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, PC</dd><dt>Wysokość</dt><dd>6 cm</dd><dt>Szerokość</dt><dd>45.5 cm</dd><dt>Odległość od ściany</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>8W LED EPISTAR 447lm  3000K,  Beam Angle 120°   IP44</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-398;Meta keywords-398;Meta description-398;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9351.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
399;1;ARENA graphite 6725 Nowodvorski;ŁAZIENKOWE;299.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;176;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6725</dd><dt>EAN:</dt><dd>5903139672597</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, PMMA</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>3 x E14 max 20W, IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-399;Meta keywords-399;Meta description-399;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6725_ARENA_GRAPHITE.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
400;1;VAN GOGH LED black M 9352 Nowodvorski;ŁAZIENKOWE;399.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;660;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9352</dd><dt>EAN:</dt><dd>5903139935296</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, PC</dd><dt>Wysokość</dt><dd>6 cm</dd><dt>Szerokość</dt><dd>59.5 cm</dd><dt>Odległość od ściany</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>12W LED EPISTAR 795lm  3000K,  Beam Angle 120°   IP44</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-400;Meta keywords-400;Meta description-400;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9352.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
401;1;HEXA white 9564 Nowodvorski;ŁAZIENKOWE;165.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1842;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9564</dd><dt>EAN:</dt><dd>5903139956499</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, szkło</dd><dt>Wysokość</dt><dd>9.4 cm</dd><dt>Szerokość</dt><dd>10.8 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 35W  IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-401;Meta keywords-401;Meta description-401;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/hexa.jpg, https://www.imperiumlamp.pl/files/100/2-72.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
402;1;EYE white 3500 TK Lighting;ŁAZIENKOWE;30.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;342;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>3500</dd><dt>EAN:</dt><dd>5901780535001</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, tworzywo</dd><dt>Wysokość</dt><dd>2.5 cm</dd><dt>Średnica</dt><dd>8.5 cm</dd><dt>Źródło światła</dt><dd>1 x GU10/MR16 10W IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-402;Meta keywords-402;Meta description-402;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3500.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
403;1;HEXA graphite 9565 Nowodvorski;ŁAZIENKOWE;165.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1867;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9565</dd><dt>EAN:</dt><dd>5903139956598</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, szkło</dd><dt>Wysokość</dt><dd>9.4 cm</dd><dt>Szerokość</dt><dd>10.8 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 35W  IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-403;Meta keywords-403;Meta description-403;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/hexa_aranz.jpg, https://www.imperiumlamp.pl/files/100/Nowodvorski-Lighting-outline-with-dimensions-9565.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
404;1;ESTELLE plafon 105796 Markslojd;ŁAZIENKOWE;669.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;358;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>105796</dd><dt>EAN:</dt><dd>7330024549401</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, kryształki</dd><dt>Wysokość</dt><dd>20 cm</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>3 x G9 max 28W IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-404;Meta keywords-404;Meta description-404;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/Estelle_105796_Markslojd.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
405;1;EOL LED white  8988 Nowodvorski;ŁAZIENKOWE;34.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;872;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8988</dd><dt>EAN:</dt><dd>5903139898898</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>plastik, PC dyfuzor</dd><dt>Wysokość</dt><dd>5.2 cm</dd><dt>Średnica</dt><dd>10.2 cm (cut out</dd><dt>Źródło światła</dt><dd>5W LED 260lm 3000K Beam Angle 30° IP44</dd></dl>;Nowodvorski;Meta title-405;Meta keywords-405;Meta description-405;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/8988-1.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
406;1;ZENIT black kinkiet 107495 Markslojd;ŁAZIENKOWE;219.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;903;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>107495</dd><dt>EAN:</dt><dd>7330024579590</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>13.5 cm</dd><dt>Szerokość</dt><dd>13.5 cm</dd><dt>Odległość od ściany</dt><dd>16.2 cm</dd><dt>Źródło światła</dt><dd>1 x G9 max 18W  IP44</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Markslojd;Meta title-406;Meta keywords-406;Meta description-406;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/107495_460_107495_zenit.jpg, https://www.imperiumlamp.pl/files/100/ImageResizer_(5)-7.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
407;1;TABY LED plafon 105621 Markslojd;ŁAZIENKOWE;389.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;74;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>105621</dd><dt>EAN:</dt><dd>7330024547025</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>10 cm</dd><dt>Średnica</dt><dd>24 cm</dd><dt>Źródło światła</dt><dd>LED 9W, 3000K, 750lm IP44</dd></dl>;Markslojd;Meta title-407;Meta keywords-407;Meta description-407;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/Taby_102551_Markslojd.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
408;1;ARENA silver 6770 Nowodvorski;ŁAZIENKOWE;299.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;44;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6770</dd><dt>EAN:</dt><dd>5903139677097</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, PMMA</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>3 x E14 max 20W, IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-408;Meta keywords-408;Meta description-408;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6770_ARENA_SILVER.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
409;1;STELLA 234841 Markslojd;ŁAZIENKOWE;129.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;825;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>234841</dd><dt>EAN:</dt><dd>7392254348124</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>szkło, metal</dd><dt>Wysokość</dt><dd>6.5 cm</dd><dt>Szerokość</dt><dd>35.5 cm</dd><dt>Odległość od ściany</dt><dd>10 cm</dd><dt>Źródło światła</dt><dd>2 x E14 max 40W  IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-409;Meta keywords-409;Meta description-409;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/234841.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
410;1;DELTA black 8370 Nowodvorski;ŁAZIENKOWE;49.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;94;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8370</dd><dt>EAN:</dt><dd>5903139837095</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, szkło</dd><dt>Wysokość</dt><dd>11.5 cm</dd><dt>Średnica</dt><dd>8.5 cm cut out 7.5 cm</dd><dt>Źródło światła</dt><dd>1 x  GU10 max 15W IP54</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-410;Meta keywords-410;Meta description-410;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/delta.jpg, https://www.imperiumlamp.pl/files/100/delta2.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
411;1;EYE black 3501 TK Lighting;ŁAZIENKOWE;30.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;116;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>3501</dd><dt>EAN:</dt><dd>5901780535018</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, tworzywo</dd><dt>Wysokość</dt><dd>2.5 cm</dd><dt>Średnica</dt><dd>8.5 cm</dd><dt>Źródło światła</dt><dd>1 x GU10/MR16 10W IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-411;Meta keywords-411;Meta description-411;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3501.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
412;1;ARENA black 8273 Nowodvorski;ŁAZIENKOWE;319.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;57;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8273</dd><dt>EAN:</dt><dd>5903139827393</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, tworzywo sztuczne</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>3 x E14 max 20W, IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-412;Meta keywords-412;Meta description-412;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/8273.jpg, https://www.imperiumlamp.pl/files/100/8273-1-2.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
413;1;VAN GOGH LED white M 9350 Nowodvorski;ŁAZIENKOWE;399.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;312;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9350</dd><dt>EAN:</dt><dd>5903139935098</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, PC</dd><dt>Wysokość</dt><dd>6 cm</dd><dt>Szerokość</dt><dd>59.5 cm</dd><dt>Odległość od ściany</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>12W LED EPISTAR 795lm  3000K,  Beam Angle 120°   IP44</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-413;Meta keywords-413;Meta description-413;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/van_gogh_2.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
414;1;DOWNLIGHT  271941 Markslojd;ŁAZIENKOWE;24.35;1;;0;;;;;;;;Markslojd;;;;;;;;;;167;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>271941</dd><dt>EAN:</dt><dd>7392254271910</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Kolor</dt><dd>stal</dd><dt>Wysokość</dt><dd>4 cm</dd><dt>Szerokość</dt><dd>8.6 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 35W IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-414;Meta keywords-414;Meta description-414;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/271941_460_271941_IP44spotlight.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
